"해역","연안정점","관측일시","수온","수온 QC Flag","기온","기온 QC","운량","천기"
"동해","감포(12001)","20170304","","9","9.7","9","81%-90%","흐림(운량:8-10)"
"동해","감포(12001)","20170305","","9","7.3","9","81%-90%","흐림(운량:8-10)"
"동해","감포(12001)","20170306","","9","5.3","9","21%-30%","개임(운량:3-7)"
"동해","감포(12001)","20170307","","9","1.1","9","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170308","","9","0.3","9","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170309","","9","3.1","9","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170310","","9","7","9","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170311","","9","5.3","9","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170312","","9","9.5","9","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170313","","9","10.2","9","41%-50%","개임(운량:3-7)"
"동해","감포(12001)","20170314","","9","8.3","9","51%-60%","개임(운량:3-7)"
"동해","감포(12001)","20170315","","9","8.6","9","41%-50%","개임(운량:3-7)"
"동해","감포(12001)","20170316","","9","7","9","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170317","","9","10.9","9","Zero","쾌청(운량:0-2)"
"동해","감포(12001)","20170318","","9","11.5","9","91%-100%","흐림(운량:8-10)"
"동해","감포(12001)","20170319","","9","12","9","41%-50%","개임(운량:3-7)"
"동해","감포(12001)","20170320","","9","10.3","9","71%-80%","흐림(운량:8-10)"
"동해","감포(12001)","20170321","","9","9.8","9","21%-30%","개임(운량:3-7)"
"동해","감포(12001)","20170322","","9","7.2","9","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170323","","9","12","9","71%-80%","흐림(운량:8-10)"
"동해","감포(12001)","20170324","","9","8.7","9","91%-100%","흐림(운량:8-10)"
"동해","감포(12001)","20170325","","9","9.7","9","81%-90%","흐림(운량:8-10)"
"동해","감포(12001)","20170326","","9","9.2","9","71%-80%","흐림(운량:8-10)"
"동해","감포(12001)","20170327","","9","6.5","9","51%-60%","개임(운량:3-7)"
"동해","감포(12001)","20170328","","9","8.6","9","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170329","","9","8.7","9","81%-90%","흐림(운량:8-10)"
"동해","감포(12001)","20170330","","9","14.3","9","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170331","","9","8","9","91%-100%","비"
"동해","감포(12001)","20170401","","9","7","9","","흐림(운량:8-10)"
"동해","감포(12001)","20170402","","9","8.3","9","21%-30%","개임(운량:3-7)"
"동해","감포(12001)","20170403","","9","18.4","9","21%-30%","개임(운량:3-7)"
"동해","감포(12001)","20170404","","9","16.5","9","21%-30%","개임(운량:3-7)"
"동해","감포(12001)","20170405","","9","15.4","9","91%-100%","흐림(운량:8-10)"
"동해","감포(12001)","20170406","","9","15.7","9","91%-100%","비"
"동해","감포(12001)","20170407","","9","16.7","9","21%-30%","개임(운량:3-7)"
"동해","감포(12001)","20170408","","2","14.1","2","91%-100%","안개(Fog)"
"동해","감포(12001)","20170409","","2","12.8","2","91%-100%","흐림(운량:8-10)"
"동해","감포(12001)","20170410","","2","11.7","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170411","","2","9.3","2","91%-100%","비"
"동해","감포(12001)","20170412","","2","10.4","2","61%-70%","개임(운량:3-7)"
"동해","감포(12001)","20170413","","2","13.4","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170414","","2","19","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170415","","2","19.8","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170416","","2","17.8","2","21%-30%","개임(운량:3-7)"
"동해","감포(12001)","20170417","","2","15.3","2","91%-100%","안개(Fog)"
"동해","감포(12001)","20170418","","2","14.8","2","31%-40%","개임(운량:3-7)"
"동해","감포(12001)","20170419","","2","13.9","2","","쾌청(운량:0-2)"
"동해","감포(12001)","20170420","","2","17","2","51%-60%","개임(운량:3-7)"
"동해","감포(12001)","20170421","","2","18.2","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170422","","2","13.3","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170423","","2","15","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170424","","2","17.2","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170425","","2","17.5","2","61%-70%","개임(운량:3-7)"
"동해","감포(12001)","20170426","","2","13.5","2","91%-100%","흐림(운량:8-10)"
"동해","감포(12001)","20170427","","2","14.6","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170428","","2","18.3","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170429","","2","18.1","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170430","","2","16.9","2","51%-60%","개임(운량:3-7)"
"동해","감포(12001)","20170501","","2","16.5","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170502","","2","15.2","2","31%-40%","개임(운량:3-7)"
"동해","감포(12001)","20170503","","2","16","2","21%-30%","개임(운량:3-7)"
"동해","감포(12001)","20170504","","2","19.5","2","21%-30%","개임(운량:3-7)"
"동해","감포(12001)","20170505","","2","20.2","2","91%-100%","흐림(운량:8-10)"
"동해","감포(12001)","20170506","","2","20.3","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170507","","2","19.5","2","21%-30%","개임(운량:3-7)"
"동해","감포(12001)","20170508","","2","24.3","2","21%-30%","개임(운량:3-7)"
"동해","감포(12001)","20170509","","2","14.4","2","91%-100%","비"
"동해","감포(12001)","20170510","","2","16.1","2","91%-100%","흐림(운량:8-10)"
"동해","감포(12001)","20170511","","2","15.6","2","71%-80%","흐림(운량:8-10)"
"동해","감포(12001)","20170512","","2","19.1","2","71%-80%","흐림(운량:8-10)"
"동해","감포(12001)","20170513","","2","16.6","2","91%-100%","안개(Fog)"
"동해","감포(12001)","20170514","","2","19.9","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170515","23.6","2","23.6","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170516","","2","19.5","2","21%-30%","개임(운량:3-7)"
"동해","감포(12001)","20170517","","2","17.5","2","21%-30%","개임(운량:3-7)"
"동해","감포(12001)","20170518","","2","19.9","2","21%-30%","개임(운량:3-7)"
"동해","감포(12001)","20170519","","2","25","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170520","","2","25.9","2","31%-40%","개임(운량:3-7)"
"동해","감포(12001)","20170521","","2","23.3","2","31%-40%","개임(운량:3-7)"
"동해","감포(12001)","20170522","","2","15.8","2","91%-100%","안개(Fog)"
"동해","감포(12001)","20170523","","2","19","2","Zero","안개(Fog)"
"동해","감포(12001)","20170524","","2","18.5","2","71%-80%","흐림(운량:8-10)"
"동해","감포(12001)","20170525","","2","25.8","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170526","","2","15.8","2","51%-60%","개임(운량:3-7)"
"동해","감포(12001)","20170527","","2","19","2","21%-30%","개임(운량:3-7)"
"동해","감포(12001)","20170528","","2","18.9","2","61%-70%","개임(운량:3-7)"
"동해","감포(12001)","20170529","","2","21.2","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170530","","2","30.1","2","41%-50%","개임(운량:3-7)"
"동해","감포(12001)","20170531","","2","22.3","2","61%-70%","개임(운량:3-7)"
"동해","감포(12001)","20170601","","2","22.3","2","51%-60%","개임(운량:3-7)"
"동해","감포(12001)","20170602","","2","17.7","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170603","","2","19","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170604","","2","16.9","2","21%-30%","개임(운량:3-7)"
"동해","감포(12001)","20170605","","2","19","2","31%-40%","개임(운량:3-7)"
"동해","감포(12001)","20170606","","2","17.5","2","81%-90%","흐림(운량:8-10)"
"동해","감포(12001)","20170608","","2","22.5","2","41%-50%","개임(운량:3-7)"
"동해","감포(12001)","20170609","","2","25.3","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170610","","2","19.2","2","51%-60%","개임(운량:3-7)"
"동해","감포(12001)","20170611","","2","19.7","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170612","","2","18.5","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170613","","2","18.2","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170614","","2","20.1","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170615","","2","24.8","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170616","","2","19.5","2","41%-50%","개임(운량:3-7)"
"동해","감포(12001)","20170617","","2","20","2","41%-50%","개임(운량:3-7)"
"동해","감포(12001)","20170618","","2","21","2","41%-50%","개임(운량:3-7)"
"동해","감포(12001)","20170619","","2","23","2","31%-40%","개임(운량:3-7)"
"동해","감포(12001)","20170620","","2","24.5","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170621","","2","22.6","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170622","","2","21.8","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170623","","2","22.7","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170624","","2","20.4","2","91%-100%","안개(Fog)"
"동해","감포(12001)","20170625","","2","22.1","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170626","","2","20.9","2","81%-90%","흐림(운량:8-10)"
"동해","감포(12001)","20170627","","2","21.2","2","61%-70%","개임(운량:3-7)"
"동해","감포(12001)","20170628","","2","22.6","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170629","","2","22.4","2","71%-80%","흐림(운량:8-10)"
"동해","감포(12001)","20170630","","2","25.5","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170701","","2","26.8","2","71%-80%","흐림(운량:8-10)"
"동해","감포(12001)","20170702","","2","24","2","91%-100%","흐림(운량:8-10)"
"동해","감포(12001)","20170703","","2","25","2","91%-100%","흐림(운량:8-10)"
"동해","감포(12001)","20170704","","2","19","2","91%-100%","안개(Fog)"
"동해","감포(12001)","20170705","","2","21","2","91%-100%","흐림(운량:8-10)"
"동해","감포(12001)","20170706","","2","26.7","2","91%-100%","안개(Fog)"
"동해","감포(12001)","20170707","","2","28.3","2","21%-30%","개임(운량:3-7)"
"동해","감포(12001)","20170708","","2","24","2","61%-70%","개임(운량:3-7)"
"동해","감포(12001)","20170709","","2","24.2","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170710","","2","24.6","2","91%-100%","안개(Fog)"
"동해","감포(12001)","20170711","","2","28.9","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170712","","2","31.8","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170713","","2","24","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170714","","2","28.6","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170715","","2","21","2","41%-50%","개임(운량:3-7)"
"동해","감포(12001)","20170716","","2","21.4","2","41%-50%","개임(운량:3-7)"
"동해","감포(12001)","20170717","","2","23.9","2","31%-40%","개임(운량:3-7)"
"동해","감포(12001)","20170718","","2","29.1","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170719","","2","26.1","2","1%-10%","쾌청(운량:0-2)"
"동해","감포(12001)","20170720","","2","27.4","2","61%-70%","개임(운량:3-7)"
"동해","감포(12001)","20170722","","2","24","2","81%-90%","흐림(운량:8-10)"
"동해","감포(12001)","20170723","","2","21.8","2","91%-100%","안개(Fog)"
"동해","감포(12001)","20170724","","2","23.9","2","81%-90%","안개(Fog)"
"동해","감포(12001)","20170725","","2","23.9","2","71%-80%","흐림(운량:8-10)"
"동해","감포(12001)","20170726","","2","25.2","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170727","","2","24.1","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170728","","2","27.7","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170729","","2","21.8","2","81%-90%","비"
"동해","감포(12001)","20170730","","2","24.5","2","41%-50%","개임(운량:3-7)"
"동해","감포(12001)","20170731","","2","24.7","2","81%-90%","흐림(운량:8-10)"
"동해","감포(12001)","20170801","","2","24.7","2","71%-80%","흐림(운량:8-10)"
"동해","감포(12001)","20170802","","2","25.3","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170803","","2","26.8","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170804","","2","28.2","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170805","","2","29","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170806","","2","29.8","2","1%-10%","쾌청(운량:0-2)"
"동해","감포(12001)","20170807","","2","30.5","2","1%-10%","쾌청(운량:0-2)"
"동해","감포(12001)","20170808","","2","30.5","2","31%-40%","개임(운량:3-7)"
"동해","감포(12001)","20170809","","2","27.5","2","81%-90%","흐림(운량:8-10)"
"동해","감포(12001)","20170810","","2","26","2","91%-100%","비"
"동해","감포(12001)","20170811","","2","27.7","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170812","","2","25.4","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170813","","2","26","2","41%-50%","개임(운량:3-7)"
"동해","감포(12001)","20170814","","2","24.1","2","81%-90%","비"
"동해","감포(12001)","20170815","","2","24.9","2","91%-100%","흐림(운량:8-10)"
"동해","감포(12001)","20170816","","2","24.5","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170817","","2","23.6","2","61%-70%","개임(운량:3-7)"
"동해","감포(12001)","20170818","","2","25.3","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170819","","2","25.9","2","41%-50%","개임(운량:3-7)"
"동해","감포(12001)","20170820","","2","28.1","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170821","","2","29.6","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170822","","2","29","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170823","","2","28.1","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170824","","2","33.3","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170825","","2","25.5","2","61%-70%","개임(운량:3-7)"
"동해","감포(12001)","20170826","","2","25.4","2","31%-40%","개임(운량:3-7)"
"동해","감포(12001)","20170827","","2","25","2","21%-30%","개임(운량:3-7)"
"동해","감포(12001)","20170828","","2","26","2","21%-30%","개임(운량:3-7)"
"동해","감포(12001)","20170829","","2","24","2","51%-60%","개임(운량:3-7)"
"동해","감포(12001)","20170830","","2","23","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170831","","2","24.3","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170901","","2","22.5","2","11%-20%","쾌청(운량:0-2)"
"동해","감포(12001)","20170902","","2","23.3","2","11%-20%","쾌청(운량:0-2)"
